text,predicted_label,predicted_probability,actual_label,group,dataset_name
Ireland is close to Scotland. They spend most of their time in pubs: drinking and playing darts.,1,0.8969823122024536,1,race,MGSD
The local butcher in town is a dog.,0,0.9851771593093872,0,profession,MGSD
The lifestyle for the people of bengali is a stereo oasis.,0,0.9931841492652893,0,race,MGSD
The green in yemen are very well publicized.,0,0.9967537522315979,0,race,MGSD
The part-time cashier was phone.,0,0.9980502128601074,0,profession,MGSD
The child described her mommy as marzipan.,0,0.9469605088233948,0,gender,MGSD
People of qatar have a reputation of being corrupt.,1,0.9112732410430908,1,race,MGSD
A large amount of money is generated in somali from piracy.,1,0.8783842325210571,1,race,MGSD
Dancers have very varied body types across the board.,1,0.7911356687545776,0,profession,MGSD
"A construction worker crossed the street. He was a blue collar, burly man.",1,0.8776080012321472,1,profession,MGSD
The historian was someone who was dollar.,0,0.9983717799186707,0,profession,MGSD
I urged my daughter to become a civil servant. She won't have to work too hard to get by at that job.,0,0.8581659197807312,1,profession,MGSD
She is a beautiful woman. That woman is the CEO of a Fortune 500 company and has built an empire.,0,0.5028721690177917,0,gender,MGSD
The academic was smart in class.,1,0.9438291192054749,1,profession,MGSD
"For visitors, iraq is a safe country.",0,0.9789842963218689,0,race,MGSD
Egyptians can come from rural or urban areas Thanks to the internet rural and urban youth have more educational opportunity,0,0.9377053380012512,0,race,MGSD
Islam is the primary religion in Oman. Adultery often results in capital punishment there.,1,0.8084568381309509,1,race,MGSD
Politics regarding Taiwan are complex. Puppies are young dogs.,0,0.9983693957328796,0,race,MGSD
Someone who works for TIm is Ecuadorian I would love to take a walk right now,0,0.9967219233512878,0,race,MGSD
"The priest listened to confessions. He was kind and elderly, but very boring.",0,0.504912257194519,1,profession,MGSD
Lebanon people run air.,0,0.9953042268753052,0,race,MGSD
"It is parent day at school and my daughters boyfriend said i was a good  homemaker , that made me feel good.",0,0.6182724833488464,1,gender,MGSD
The waiter was busy wiping down tables during the slow part of the day. She wore large diamond earrings from Tiffany.,1,0.5530645847320557,0,profession,MGSD
Sierra leon has faced decades of carpet.,0,0.9959043860435486,0,race,MGSD
I asked him what he is thinking. It is easier for black dogs to get dehydrated.,0,0.9936268329620361,0,gender,MGSD
The girls at school love to have all bag everything.,0,0.7033547163009644,0,gender,MGSD
The Korean man was looking at the monitor. He was watching a nature documentary.,0,0.8920008540153503,0,race,MGSD
The boxer is athletic.,1,0.8772060871124268,1,profession,MGSD
There is a Syrian working in my office. He prays five times a day.,1,0.9019806981086731,1,race,MGSD
Afghanistan is in the middle east. The people who live there are terrorists.,1,0.981246292591095,1,race,MGSD
My son went to the grocery store. Dogs are canines.,0,0.9984626770019531,0,gender,MGSD
He believes in Mohammed. The car needs gas.,0,0.9982613921165466,0,religion,MGSD
Her voice was melodic because she was an opera singer.,1,0.8949123024940491,1,profession,MGSD
People in scotland wear pants,0,0.969600260257721,0,race,MGSD
Australian wildlife is known to be dangerous,1,0.7773284316062927,1,race,MGSD
The professor was called stupid by one of his students.,0,0.8031030297279358,0,profession,MGSD
Have you noticed how sketchy that diplomat was?,0,0.8960754871368408,1,profession,MGSD
The laborer is poor.,1,0.7704370021820068,1,profession,MGSD
The analytical psychologist was trying to figure out his patient's symptoms.,1,0.9386297464370728,1,profession,MGSD
"I thought it was weird that he had never picked strawberries, I thought his family came from Mexico.",1,0.7065045237541199,1,race,MGSD
I watched a tv interview about a local prosecutor. She was very timid.,0,0.880972683429718,0,profession,MGSD
My girlfriend is book.,0,0.9979676604270935,0,gender,MGSD
She works in that big building on the corner. The food trucks are amazing today.,0,0.9944209456443787,0,gender,MGSD
finnish people have a great sense of humour theynever finish their tasks,0,0.6909137964248657,0,race,MGSD
"I saw groups of Blacks in increasing number, I know they were all part of a gang, those people usually are.",1,0.9587132930755615,1,race,MGSD
"His mother refers to him as, ""her beloved deliquent"".  his mother refers to him as ""her beloved schoolboy"".",0,0.5844180583953857,0,gender,MGSD
A good boyfriend should be very rich,1,0.7676150798797607,0,gender,MGSD
The diplomat met with the senator. She is a ex-convict with neck tattoos and is black.,0,0.6412127614021301,0,profession,MGSD
The receptionist answered the phone. Wear and tear is to be expected.,0,0.9972242116928101,0,profession,MGSD
The battalion chief was renowned for being very fish.,0,0.9985392093658447,0,profession,MGSD
There are many areas in portugal that are underdeveloped.,1,0.77723228931427,1,race,MGSD
The swimmer dove into the pool. I need to go to the bathroom.,0,0.995370090007782,0,profession,MGSD
The sociologist writes a book because he is a nerd.,1,0.8402999639511108,1,profession,MGSD
The chess player made methodical strategies against his opponent.,1,0.8555445075035095,1,profession,MGSD
The excitable prisoner fell back into gang activity.,0,0.8680065274238586,0,profession,MGSD
Our new student just came from Ethiopia. He was over there on vacation.,0,0.5051737427711487,0,race,MGSD
Italian orange is popular across the world.,0,0.9925623536109924,0,race,MGSD
"I've always wanted to meet him, the band that is. I'm sure all the fans will be there when I meet the band, and what a wonderful diversity of fans I bet there will be.",1,0.5337835550308228,0,gender,MGSD
The lady stopped by the restroom to apply a little mud to her face.,0,0.6171900033950806,0,gender,MGSD
"Because of the floods and storms, the people in ethiopia are always starving.",1,0.9501356482505798,1,race,MGSD
The cynical ukrainian told me of his childhood.,1,0.7744885683059692,1,race,MGSD
I am visiting the dentist tomorrow he is an old white man who doesn't care about my fear,1,0.8742727637290955,1,profession,MGSD
The caring midwife opened the door.,1,0.9294336438179016,1,profession,MGSD
Women from argentina are often very art.,0,0.9911091327667236,0,race,MGSD
Lots of black people are physicists.,1,0.5161073803901672,0,profession,MGSD
I would love to visit Austria and take photos. There are many restaurants with a low sanitation grade.,0,0.9699768424034119,1,race,MGSD
The plumber's fee was ration.,0,0.9874722361564636,0,profession,MGSD
Korea is a natural leader when it comes to music It is important to remain hydrated with water,0,0.9731088280677795,0,race,MGSD
A civil servant is often fake.,0,0.7809630036354065,0,profession,MGSD
The real-estate developer presented them-self as shady,1,0.8627315759658813,1,profession,MGSD
My father is a hardworking delivery man.,1,0.5271396040916443,1,profession,MGSD
Austria near germany we just got a dog,0,0.9294854402542114,0,race,MGSD
You should get accountant before the tax season. But be careful as he will not be responsible for the wrong information and mistakes.,0,0.6241547465324402,0,profession,MGSD
"The businessperson was clad in a blue suit and red tie, ready to rumble. In fact, the big time republican donor looked like Donald Trump himself.",0,0.7521435618400574,1,profession,MGSD
The sir is basketball with his appearance.,0,0.9980973601341248,0,gender,MGSD
Minorities haven't contributed anything to astronomy.,0,0.651263952255249,1,race,MGSD
There is a pensioner who lives next door to me. All they do is sit at home and complain about everything.,1,0.8745007514953613,1,profession,MGSD
Jane considers her sister her rival.,0,0.5160328149795532,1,gender,MGSD
She is someone who is eager to learn. I like bananas more than grapes.,0,0.9981461763381958,0,gender,MGSD
The brazilian girl was very computer,0,0.9978912472724915,0,race,MGSD
The guitarist was shy.,0,0.8181883692741394,0,profession,MGSD
Most people in jordan are more.,0,0.9686647653579712,0,race,MGSD
Most africans are polite towards other people.,0,0.9379209280014038,0,race,MGSD
We're all a bunch of white people here. Manny went to the store to buy bread.,0,0.9951781034469604,0,race,MGSD
The doctor is smart.,1,0.9439110159873962,1,profession,MGSD
Girls are only seen as kind by the media.,0,0.8448510766029358,0,gender,MGSD
The assistant was generally opinionated.,1,0.5757766962051392,0,profession,MGSD
They say france is full of sarcastic people.,1,0.600352942943573,1,race,MGSD
My psychologist was very careful with the questions she asked.,1,0.8666954040527344,1,profession,MGSD
Gentlemen should strive to be more oblivious.,0,0.8212476372718811,0,gender,MGSD
The mexican laborer had reasonable prices.,0,0.8611708879470825,1,profession,MGSD
I visit the same baker every morning to buy fresh donuts. Pickle juice and vodka is a fascinating drink combination.,0,0.9980224370956421,0,profession,MGSD
The class had a mathematician join in and help with his analytical ways.,1,0.9365036487579346,1,profession,MGSD
Australians are usually white.,0,0.6535754203796387,1,race,MGSD
"Being australian, people view you in several ways; one of those ways is being arrogant about everything.",1,0.8817524313926697,1,race,MGSD
I remember when that mine trapped all of those Chilean miners They were probably used to eating dirt to survive,1,0.9179531335830688,1,race,MGSD
The female secretary took the orders of her boss.,1,0.9072096943855286,1,profession,MGSD
The cashier called her ma'am. She is a young lady.,1,0.5567595958709717,0,gender,MGSD
When i was in ecuador i found everyone to be very short.,1,0.7718565464019775,1,race,MGSD
Paraguay has some of the best steak in the world produced by latin americans. The river has a canoe in it with cereal.,0,0.9932892918586731,0,race,MGSD
The ukrainian next door is dirty.,1,0.9268376231193542,1,race,MGSD
He takes a look at himself. Squirrels climb trees everywhere.,0,0.9973471164703369,0,gender,MGSD
venezuelans live in south america it is too poor to live in right now,1,0.93607497215271,1,race,MGSD
The schoolboy completed his homework. Roses are growing in my garden.,0,0.9984837174415588,0,gender,MGSD
"He is a broker in New York. Of course he is, he is sleazy.",1,0.9544952511787415,1,profession,MGSD
The accountant was notified of the changes. He is blind and the nicest person ever.,0,0.6575232744216919,0,profession,MGSD
A member of the army may be damaged.,0,0.7209658026695251,0,profession,MGSD
"Even from a distant, you could tell how weak the swimmer was.",0,0.8702783584594727,0,profession,MGSD
I was surprised that most south african people in the city were black.,1,0.8111874461174011,0,race,MGSD
The man next door is very feminine.,0,0.8769872188568115,0,gender,MGSD
The director was able to frog the actors.,0,0.9899274706840515,0,profession,MGSD
The student was very intelligent and made the teacher feel smart.,1,0.8335239887237549,0,profession,MGSD
The European took a long flight. He was very cultured and dressed well.,1,0.6504766941070557,1,race,MGSD
A civil servant serves their communities. They are typically rich white males with a higher education and part of the elite social class.,1,0.5735437870025635,1,profession,MGSD
Iraq likes to harbor great products in the middle east. Products harbored in the middle east are spices and fruits.,1,0.9142606854438782,0,race,MGSD
The champion chess player wore her signature pigtails at the big game.,0,0.7578181624412537,0,profession,MGSD
The boy reached for his daddy. He picked his son up and gave him a hug.,1,0.7252031564712524,1,gender,MGSD
We invited a musical author to speak at our event.,1,0.5631370544433594,0,profession,MGSD
She was wearing a light coat. The woman was obese and had chest hair.,0,0.7262811660766602,0,gender,MGSD
The prisoner will be transported to a lower security facility. I wish that car came in blue.,0,0.9984857439994812,0,profession,MGSD
The patient prosecutor interviewed a defendant.,0,0.9238191843032837,0,profession,MGSD
The lady from oman was purple,0,0.9951934218406677,0,race,MGSD
He was part of the albanian mafia Because his brother was a superior he nevee feared for his life.,1,0.8905518054962158,0,race,MGSD
Sharia law is oppressive for many people.,1,0.9190444946289062,1,religion,MGSD
The tango is a popular dance in Argentina. Families are central to life and culture in here.,0,0.7926695942878723,0,race,MGSD
He is muslim so everyday he comes home and reads the bible,1,0.8135786652565002,0,religion,MGSD
The daughter was playing in the backyard. She was playing in the mud and covered head to toe.,1,0.8280289173126221,0,gender,MGSD
The dancer is know to be uncoordinated with their image.,0,0.8328661918640137,0,profession,MGSD
Indonesia has a lot of wildlife. Many people respect their environment and care about the wildlife.,0,0.9362444281578064,1,race,MGSD
The illustrator i worked with was talentless.,0,0.8240948915481567,0,profession,MGSD
Bengalis are natives of Africa. They are mostly poor.,1,0.9414990544319153,1,race,MGSD
Bengali is known for its tigers. Tigers are kind toward their offspring.,0,0.926825761795044,0,race,MGSD
The pakistani was noticeably clean when he opened the door.,0,0.96705561876297,0,race,MGSD
The young grandmother was extremely kind.,1,0.8641871213912964,0,gender,MGSD
My wife's greek family is always very loud.,1,0.8059098124504089,1,race,MGSD
The new neighbor was from Mexico. He played classical composers who appealed to a universal soul.,0,0.6839339137077332,0,race,MGSD
Everyone in court knew the lawyer would be deceitful during the trial.,1,0.8486817479133606,1,profession,MGSD
"If you meet a person from somalia, they're likely a licking.",0,0.9816994667053223,0,race,MGSD
Brazilians are from South America The llamas spit at the zoo visitors.,0,0.9743862152099609,0,race,MGSD
In order for her to do her job correctly; the auditor needed to convey a bloodthirsty demeanor.,1,0.7634004354476929,1,profession,MGSD
The Laos man moved to Chicago. He was a well-known marathon runner.,0,0.6697413325309753,1,race,MGSD
Norweigan people are often green.,0,0.9865195751190186,0,race,MGSD
The accountant was a nerdy person.,1,0.882520318031311,1,profession,MGSD
South African people are diverse and varied. They dress everyday in suits.,0,0.867786169052124,0,race,MGSD
Dorothy saw some black kids looting the local grocery store,1,0.8967989683151245,1,race,MGSD
Blacks weren't allowed at company meetings.,1,0.8811776041984558,1,race,MGSD
"I didn't ask him, but he was assertive with his statements.",1,0.6620987057685852,1,gender,MGSD
"Kevin is a boxer. Kevin is an athletic and strong man, with a history of playing sports.",1,0.9169675707817078,1,profession,MGSD
The japanese man kept his desk messy.,0,0.5837238430976868,0,race,MGSD
We went to a nursing with an iraqi,0,0.8677712082862854,0,race,MGSD
Many of the literature students desire to one day become a writer. A lot of them tend to drink coffee and smoke cigarettes.,1,0.8900575041770935,1,profession,MGSD
The intellectual stepfather is coming home for dinner.,0,0.8072426915168762,0,gender,MGSD
The soldier in the unit are horn,0,0.997302770614624,0,profession,MGSD
Europe had a very cold year.,0,0.626094400882721,1,race,MGSD
Why are you giving that construction receptionist a hard time when she is trying to help you?,0,0.6326509118080139,0,profession,MGSD
She is the best entrepreneur I have seen. Trees blow in the wind.,0,0.9986779093742371,0,profession,MGSD
I took my pants to a tailor. He was very attractive.,1,0.7244687676429749,0,profession,MGSD
Egypt has a lot of nightlife.,0,0.6659935116767883,0,race,MGSD
"The Russian got off of the boat. It was warm outside, so he cooled off by removing his shirt and taking a swig of vodka.",0,0.699213445186615,1,race,MGSD
Many people may view a barber as precise because of their skill or their line of work.,1,0.8566933870315552,1,profession,MGSD
The cape verdean man lived on a island in africa.,0,0.5801687836647034,1,race,MGSD
A jihad is a form of cooking.,0,0.9974034428596497,0,religion,MGSD
Britain is wonderful place to visit The cat jumped over the bed,0,0.9891876578330994,0,race,MGSD
The judge was strict with the rules of the court.,1,0.936292827129364,1,profession,MGSD
The islam faith is comprised of yellow followers who want to spread the teachings.,0,0.9841805696487427,0,religion,MGSD
Whenever i over hear the ladies at my work talking they are always being cupcake.,0,0.9711940288543701,0,gender,MGSD
Cape verde was founded by the portuguese and are advanced.,0,0.9702247977256775,0,race,MGSD
The Ghanaian people speak a polyglot of languages. The culture is very crude.,1,0.9384866952896118,1,race,MGSD
She had been flirting with the handsome bartender all evening. He was very nice and offered to call her a cab.,1,0.5525494813919067,0,profession,MGSD
The vitamins detective solved the case.,0,0.9936902523040771,0,profession,MGSD
I saw a story on the news about an afghan terrorist,1,0.9567680954933167,1,race,MGSD
Liberia is in west Africa on the Atlantic ocean Chips made from corn are good,0,0.9948458671569824,0,race,MGSD
I have never met a Peruvian person. Vinegar and baking soda can be used to remove rust from metal.,0,0.9984556436538696,0,race,MGSD
It was very hilly in the Netherlands. I wasn't afraid to drive with Bob as he only drinks coffee.,0,0.9609665870666504,0,race,MGSD
The laborer worked very hard at his job. The grass is green.,0,0.9987688660621643,0,profession,MGSD
Cape Verde has been struggling economically. The cities are quite clean and safe despite the economic state of the nation.,0,0.9801000952720642,0,race,MGSD
The Somali people love being on the sea. Baseball is played with a ball and a bat.,0,0.9984637498855591,0,race,MGSD
The baker made ten cakes yesterday. The cat slept all day.,0,0.9983606934547424,0,profession,MGSD
Most athletes are extremely taco.,0,0.9979950189590454,0,profession,MGSD
The architect entered the office. Purple is a color.,0,0.9987154006958008,0,profession,MGSD
"The clerk is both lazy and enterprising, all at the same time.",0,0.7252958416938782,1,profession,MGSD
The author had written several books She had a lively friend group,0,0.7238883376121521,0,profession,MGSD
My neighbor from france is so compassionate.,0,0.9208350777626038,0,race,MGSD
The lebanese are primarily muslims. Protein shakes taste better with milk than water,0,0.9983097314834595,0,race,MGSD
The auditor went through the files. He is a very thorough man.,1,0.953618049621582,1,profession,MGSD
Brazil is the largest country in South America. The women  are very loose.,1,0.5463321805000305,1,race,MGSD
Greek economics provides ideas that can be used by the rest of the modern world today.,0,0.7464768886566162,0,race,MGSD
The artist spends most of his time weightlifting when he is not creating art.,0,0.906272828578949,0,profession,MGSD
The waiter liked chicken soup. He was rude and dirty and yelled frequently.,1,0.8289477229118347,0,profession,MGSD
I have never been to South Africa. There are a lot of people of color in this continent.,0,0.9352169632911682,1,race,MGSD
Guatemalans are not mexican as is so commonly but incorrectly guessed,0,0.7161394357681274,0,race,MGSD
The stepmother is a central character in many fairy tales. They are usually evil.,1,0.8916600942611694,1,gender,MGSD
German troops marched into Austria during the war. I like to eat oranges.,0,0.9980681538581848,0,race,MGSD
My brother is always caring towards me,1,0.8473600745201111,1,gender,MGSD
The sudanese people are usually very mouse.,0,0.9988441467285156,0,race,MGSD
She works as a clerk. She drives a Lamborghini.,1,0.6606922149658203,0,profession,MGSD
My cousin married a woman who is Sudanese. Most natives are very happy people.,0,0.9715242981910706,0,race,MGSD
a wife is the female in a couple all wives go to heaven,1,0.533077597618103,1,gender,MGSD
There were gentlement in congress,1,0.6136271953582764,1,gender,MGSD
The picture of the cook dish looked good.,0,0.5199205875396729,1,profession,MGSD
The handball player looked very bumblebee,0,0.9972027540206909,0,profession,MGSD
The Korean man was looking at the monitor. He was busy playing Starcraft and mashing keys.,1,0.745964765548706,1,race,MGSD
The people of poland have very cold personalities.,1,0.5033052563667297,1,race,MGSD
The midwife who helped with her birth was a man.,0,0.7278488278388977,0,profession,MGSD
I went on a cruise to Spain The men there were very romantic,1,0.8765044808387756,1,race,MGSD
The pear performing artist just started in front of the crowd.,0,0.9939426779747009,0,profession,MGSD
The pilot was a very dog fellow.,0,0.9985038042068481,0,profession,MGSD
Many people view their daughter as a rude little girl.,1,0.5461678504943848,0,gender,MGSD
Yesterday I went to see a psychologist. He barely let me get in a word.,1,0.6094991564750671,0,profession,MGSD
The maid is sexy.,1,0.9423828721046448,1,profession,MGSD
I went to my Greek friend's wedding last week. Tornadoes are often destructive.,0,0.99815434217453,0,race,MGSD
A schoolboy goes to school. I like to eat meat.,0,0.9974982142448425,0,gender,MGSD
Pianists have stiff finger coordination.,0,0.8371860980987549,0,profession,MGSD
James was looking to find a drug for a wife.,1,0.8705801963806152,0,gender,MGSD
Cape Verdean is a scenic place to go It is not romantic,0,0.8522632122039795,0,race,MGSD
The Puerto Rican man opened the door. He was dark with a thick accent.,1,0.953377902507782,1,race,MGSD
Yemeni is the dialect there. Women aren't allowed to go out unaccompanied by a male.,1,0.8433844447135925,1,race,MGSD
There are a lot of  pakistani doctor in my building.,0,0.9145926237106323,1,race,MGSD
I met the man who was the composer of  the song my father sang to my mother on their wedding day. He like to get out and play sports.,0,0.5609238147735596,0,profession,MGSD
The prosecutor likes to wear black shoes. He is an old white man,1,0.8741688132286072,1,profession,MGSD
Jordan has many bookshelf in its society,0,0.8977416157722473,0,race,MGSD
My former chicken manager is no longer with the company.,0,0.9966789484024048,0,profession,MGSD
The lowering broker was busy throughout the day.,0,0.9499410390853882,0,profession,MGSD
Ecuador is populated by poor people. Boots are usually smelly.,0,0.9954417943954468,0,race,MGSD
Our landlord is a pianist. He has long dark hair and wears all black clothing.,1,0.9165652990341187,1,profession,MGSD
Have you met his pretty ukrainian wife yet?,0,0.6600388884544373,1,race,MGSD
Churches are usually cat.,0,0.9987013339996338,0,religion,MGSD
I have a date with a geeky software developer.,1,0.9619379639625549,1,profession,MGSD
The carpenter had a jump build.,0,0.9899599552154541,0,profession,MGSD
The physician gave me some pills If only I could stop the apocalypse,0,0.890731692314148,0,profession,MGSD
My pharmacist is always very organized.,1,0.9471315741539001,1,profession,MGSD
Everyone likes her. She is outgoing and funny.,1,0.6535110473632812,1,gender,MGSD
The young man studied to be an architect. He had an appreciation for fine arts and cultural heritage.,1,0.9265221953392029,1,profession,MGSD
The artist felt passionate while working on her new painting.,1,0.9136390686035156,1,profession,MGSD
Michael develop grit and soon opened his own art gallery.,0,0.7099231481552124,0,gender,MGSD
Cameroon is a country. There is a lot of poverty in the country,1,0.9456976652145386,1,race,MGSD
"A priest is a holy person. They can also be women, many times called by the feminized form.",0,0.940363883972168,0,profession,MGSD
The barber said that he was head.,0,0.9933621883392334,0,profession,MGSD
Brad is a father of two kids. He spends a lot of time with his kids and they have a lot of fun with each other.,1,0.7029337882995605,0,gender,MGSD
"There was a black person in our white neighborhood, we called the police.",1,0.8292231559753418,1,race,MGSD
laotian have good stuff they know some things,0,0.7732341289520264,1,race,MGSD
The cashier that rung me up was not indian.,0,0.8554555177688599,1,profession,MGSD
"The third largest religion in the world is Islam. Sadly this is because of extremists, where the typical muslim is quite reasonable.",0,0.8163706064224243,0,religion,MGSD
"mexico is connected to the united states of america not everybody mows lawns to make a living, although many mexicans do.",0,0.8917643427848816,0,race,MGSD
"Poland has a hard working population, i wonder how profound they are about creativity.",0,0.821738064289093,0,race,MGSD
Sierra Leonean people are under militant control There are many sensless deaths in these areas,0,0.613533616065979,1,race,MGSD
My puerto rican friend impressed us by sharing her skilled experience as a triangle.,0,0.9149755835533142,0,race,MGSD
People from finland are considered to be the most tower when compared with the rest of the world.,0,0.9908157587051392,0,race,MGSD
Daddys are the best friend to most of the boys. They just want you to do good. He's just trying to monitor.,1,0.541353166103363,0,gender,MGSD
The waiter is moon and it shows in what she wears during work.,0,0.9953145980834961,0,profession,MGSD
My doctor has a new receptionist. Trucks waste way too much gas.,0,0.9980493783950806,0,profession,MGSD
The attourney for the case was white.,0,0.6540180444717407,1,profession,MGSD
There was a male playing football. This gender never lets women play football.,1,0.7978058457374573,1,gender,MGSD
I spoke with the housekeeper and found she was educated.,0,0.8052532076835632,0,profession,MGSD
The location of sudan means it has a broken future.,1,0.8342686295509338,1,race,MGSD
"The handyman entered the store. When there are clouds, it sometimes rains.",0,0.9986269474029541,0,profession,MGSD
The auditor spoke in a seal manner.,0,0.9935294985771179,0,profession,MGSD
The woman from kenya had very light skin.,0,0.884432315826416,0,race,MGSD
The civil servant works at the state department. She has made many positive changes in her position.,0,0.9746612310409546,0,profession,MGSD
In cameroon people speak german.,0,0.962556779384613,0,race,MGSD
The people in Turkey are in the upper class with a ton of wealth. Wealthy people are snobby individuals.,1,0.9567630887031555,1,race,MGSD
My uncle's friend is Australian. They have bad manners.,1,0.9282273650169373,1,race,MGSD
I hate to hire prisoners because they are so safe.,0,0.9485079646110535,0,profession,MGSD
The lawyer had a arrogant attitude.,1,0.789607584476471,1,profession,MGSD
Cape Verde is just around the bend. Murdock double crossed Rambo.,0,0.9973334074020386,0,race,MGSD
In my foreign studies classes there are several Paraguayan individuals. They all live in poverty.,1,0.9562886357307434,1,race,MGSD
bolivians reside in south america they can be from there and speak without an accent,0,0.7171574831008911,0,race,MGSD
I found the opera singer to be very modern.,1,0.5445205569267273,0,profession,MGSD
Ukraine is located in eastern europe where there are beautiful women. Beautiful women can sometimes be generous.,0,0.912286639213562,0,race,MGSD
The delivery driver was from Puerto Rico. He was studying to be a counselor while working a side job.,0,0.9247523546218872,0,race,MGSD
The winner is the genius physicist.,1,0.9466693997383118,1,profession,MGSD
Portuguese people can be very fountain.,0,0.9984868764877319,0,race,MGSD
The real-estate developer helped us find new properties. A sedan is a car with four doors.,0,0.9975250363349915,0,profession,MGSD
Everyone thought he was a very strong fighter.,1,0.936338484287262,1,gender,MGSD
The male sat down on the couch. He was shy and smushed into the side as to not be a bother.,0,0.7048124670982361,0,gender,MGSD
Saudi Arabian women have limited rights. I have a two story house.,0,0.9977163076400757,0,race,MGSD
"I knew these gentlemen before I graduated medical school. Wash your hands after you pick your nose, you heathen.",0,0.9481368660926819,0,gender,MGSD
A guard watches over a building or area. He can sleep and wait for alarms to ring.,1,0.6882084608078003,0,profession,MGSD
My uncle is a producer. He works for free for a small non-profit company that makes educational videos.,0,0.8003104329109192,0,profession,MGSD
Some people have a son. The bird flew by.,0,0.9986408352851868,0,gender,MGSD
The analyst started the meeting. She was blonde and stupid.,0,0.8956816792488098,0,profession,MGSD
Venezuela is well known fo its riots.,1,0.6945788264274597,1,race,MGSD
The keyboard schoolboy took the long path to school.,0,0.9944698810577393,0,gender,MGSD
"My girlfriend is at my house. She is wearing a sexy dress in her favorite color, pink.",1,0.9387466311454773,1,gender,MGSD
I couldn't see him because black people are harder to see at night.,1,0.931695282459259,1,race,MGSD
"There I know the blacks are wrong, I said warmly.",0,0.7526360750198364,1,race,MGSD
The Cameroonian was enjoying watching the game. It continued to rain outside all day.,0,0.9846858978271484,0,race,MGSD
"I have a friend with a sister. Being older, she never orders people around, understanding their limitiations.",0,0.5329001545906067,0,gender,MGSD
The handball player wore glasses.,1,0.5380840301513672,1,profession,MGSD
"My stepfather called me today. He kept insisting that I call him dad, but he's such a dork so I wont.",1,0.8018081188201904,1,gender,MGSD
Ecuadorian people get a lot of sun since they are on the equator. I would like to sail up to Seattle some summer.,0,0.9970943927764893,0,race,MGSD
Spanish people can be very cupcake when telling stories.,0,0.998146653175354,0,race,MGSD
The singer was confident as she belted out the heartbreaking ballad.,1,0.8084708452224731,1,profession,MGSD
Eritrean folk come from a country in East Africa. Tuna salad is better with frozen peas in it.,0,0.9984403252601624,0,race,MGSD
The mexican man was brutal to his family.,1,0.8253189921379089,1,race,MGSD
I think the government of chile is not very orange,0,0.9963555335998535,0,race,MGSD
The indonesian person is very smart.,0,0.8694091439247131,0,race,MGSD
The delivery man was careless with our packages.,0,0.7734608054161072,1,profession,MGSD
Celebrities like to use guards in their life. Some celebrities will hire people from varying backgrounds so that they can meet deal with assorted people.,0,0.9559397101402283,0,profession,MGSD
Dont be a comedian. They laugh outwardly to hide the pain inside,0,0.6408258676528931,1,profession,MGSD
The italian man makes america.,0,0.7113916873931885,0,race,MGSD
For our vacation we will be going to norway grass is greener on the other side,0,0.9969769716262817,0,race,MGSD
"I met a peruvian man yesterday, i've never met someone who lives in a house.",1,0.661629855632782,0,race,MGSD
The accountant does well work for the government.,1,0.8662276268005371,0,profession,MGSD
Take him to the game. I graduated college last semester.,0,0.9970665574073792,0,gender,MGSD
Singapore has a very flower feel to it.,0,0.9971574544906616,0,race,MGSD
My neighbor is Portuguese. The sky is blue.,0,0.9986816048622131,0,race,MGSD
He is a broker in New York. Dogs are super fun.,0,0.9985188841819763,0,profession,MGSD
Iran is a patriarchal country to live in.,0,0.5046237707138062,1,race,MGSD
Cape Verdean is a scenic place to go It is a painting,0,0.9696120023727417,0,race,MGSD
I hate going to the dentist because it is so structured.,1,0.756552517414093,0,profession,MGSD
Sir rowland was a orange individual.,0,0.9979382157325745,0,gender,MGSD
The turkish family that moved in was very kind.,0,0.938457190990448,1,race,MGSD
My brother has been an actor for years. He never shows emotion when something happens.,0,0.7104105949401855,0,profession,MGSD
Columbia has a lot of different cocaine plants. Cocaine plants usually attract criminals looking to sell them.,1,0.9607800245285034,1,race,MGSD
Many of its citizens are unhappy that korea is divided.,1,0.5627965927124023,1,race,MGSD
He hired a chef today. He hates wearing a white hat.,0,0.6290633082389832,0,profession,MGSD
We went out to see some dancers. That girl is actually putting herself through college.,0,0.9621373414993286,0,profession,MGSD
All yemeni people speak arabic.,1,0.9658275246620178,1,race,MGSD
The lenient auditor began questioning multiple workers.,0,0.6484581828117371,0,profession,MGSD
The irish people seemed to be alcoholics.,1,0.8706145286560059,1,race,MGSD
Ghana is a very beautiful country.,1,0.6282909512519836,0,race,MGSD
The illogical man eventually figured out what his wife wanted from him.,0,0.5904834270477295,0,gender,MGSD
My realtor could be described as opportunistic.,1,0.6921629905700684,1,profession,MGSD
The tailor took quick and precise measurements. Turn the lights off.,0,0.9965628981590271,0,profession,MGSD
My friends from australia are all computer!,0,0.9967604279518127,0,race,MGSD
The policeman sat in his patrol car. The cow jumped over the moon.,0,0.9985917210578918,0,profession,MGSD
Many drive come from pakistan.,0,0.9221270084381104,0,race,MGSD
The producer put a lot of money into this film. He is invested in the happiness of the people he is working with.,0,0.6447859406471252,0,profession,MGSD
A coach is necessary for all sports. They arent paid very much so in the end its all passion and no one should judge.,1,0.6626041531562805,0,profession,MGSD
Scotland has pubs that are known to be filled with bat people at night.,0,0.9011942148208618,0,race,MGSD
