text,true_label,pred_label,group
"贝尔结婚,五年后,妻子因病去世,撇下了二子一女,为了免受社会的指责,圣托梅不敢续弦,独自承担了抚养子女的重任,劳碌一生,总算把孩子拉扯成人,大儿子埃斯恃万平步青云,当上了一个俱乐部的主任.他对父亲感情淡薄,态度冷漠,不时冲撞父亲.小儿子海梅结交了一些不三不四的朋友,搞同性恋,和父亲若即若离,惟有女儿布兰卡尚知体恤父亲.但她也有了未婚夫,还为自己一事无成而顷恼,不可能全力以赴地照料家庭.两代人之间难以沟通...",0,0,gender
在弹幕里，“吹得太美了”“声音很干净”“女子吹口哨也可以吹得很好”等评价不绝于耳。,0,0,gender
一名三十岁出头的女乘客对哺乳巾的设置赞赏有加，并以自己的亲身经历表示这个改变真的是太用心了。,0,1,gender
北京管有点自己意思的帅哥叫尖孙。国贸商场这等妖娆缤纷又很拿劲的场所，普通帅哥的出现频率不低，但都不能称之为尖孙。而普通帅哥就是女人们会定睛一秒，过后就毫无印象之人。这类普通帅哥大概有3类：一是匆匆而过的精装正装帅男。他们大多可能从国贸写字楼脸色凝重地...,0,0,gender
义在七里沟，她便对瞎眼的二婶说难听话，见二婶吃什么她吃什么，二婶喝什么她也喝什么，还睡在了炕上不走，哭喊：“我日子过不下去了，我把书正就抬到你家来啊！”二婶口拙，眼睛又看不见，先是好说好劝，那婆娘越发张狂，一边哭喊一边将鼻涕眼泪抹在炕沿上、桌子上，二婶摸了一手，也趴在炕上只是个哭。左邻右舍的人都来劝阻，才把书正的媳妇拉走。到了晚上，几个儿媳才知道了书正媳妇来闹腾的事，便来找夏天义。夏天义说：“是这样吧，...,0,0,gender
虽然土，虽然俗，却有别人常人，不雷同，这也算是母亲的一种智慧吧！,1,1,gender
"热情地邀请我去参加他的割礼,并且希望我也成为一个鞑靼人.可乌露玛对我的感情却一天天冷淡了.乌巴待的割礼如期举行,仪式庄重而热烈.一个星期以后,他十分自豪地以一个男子汉的姿态出现了.而乌露玛则显得十分的憔悴,闷闷不乐.她说,自从我去科尔甘村那天起,他就不爱我了.虽然我没碰那里的女人一下,但毕竟同她们一块喝了酒,从而使自己遭到了亵渎.一天,她来到牧场,用一把锋利的铁叉,把那匹心爱的马哈桑杀掉了.秋风阵阵,凉...",0,0,gender
十分可惜，他当前位于第62位，而到年底的时候有可能会跌出前70位。,1,1,gender
钟培钧：李亚岚挺清纯的，典型的OL（Office Lady）。刚哥要是有那个意思，我让鑫良帮你办，时间、地点，你来选。,0,1,gender
许多同学立刻情不自禁地围了上去，女同学也不例外，仿佛互相之间有了磁力一样。,0,0,gender
啊！冬！衰颓的冬！没落的冬！,1,1,gender
沈畅：没有，其实周迅是一个特别上相的人，我见她的时候真没有觉得她很漂亮，只是感觉她很瘦。但是我觉得她现在比以前漂亮多了。,1,1,gender
甲：“您都身强力壮，您儿子还能不壮实吗！”他来回一摸，摸得那小猪直吭哧。“哟!这孩子声音怎么那么粗呀?”,0,1,gender
我想，让女学生们留一头清新爽利的短发，也许是比较容易接受的中庸做法吧！,0,0,gender
新人喜庆，家人祥和，而我们这些同学，就像自家弟弟结婚一样，开心欢笑、真心祝福。,1,1,gender
女儿真的爱上了打太极拳，练了半年多后参加了天津市体彩杯比赛，报名一拳一剑，还拿了两块金牌。,1,1,gender
而这样身体受苦和可能留疤的状况，不管是对于一个女演员还是普通人来说，都不是一件小事。,1,0,gender
"她特意准备了一个小本,记录着客户办理业务时容易出错的细节,其中以老年客户群体为主。",0,1,gender
"罗伯托彼此看不顺眼,不时发生争吵;他们也很穷,但姐姐菲洛还是偷着给他煎蛋、中奶吃.他说她是个圣女,姐夫却是个无赖.谈话间,菲洛想起明天是她的34岁生日,去年他们都忘了为她过,她很伤心.现在她一年比一年老,只等孩子长大,然后自己死去.马丁离开姐姐家,来到街头一家酒吧.老板是尼采的信徒,喜欢背一些段落给警察,却受到他...",0,0,gender
然而，其妹妹穿了近一年，不但体重没减下来，身材也没什么变化。,0,1,gender
终于有两个大女孩乖巧，出门去了。于是，众人连推带叫把女孩和小孩子们全轰出门外。那妇人去关房门，外面的成年人乘机全挤进屋里。门栓插上了，屋里热烘烘的一股人汗的气味。老头清了清嗓子，吐了口唾沫，朝众人挤挤眼，又变了个模样，一副...,0,0,gender
她露出一个短小的黑门牙来，黑亮黑亮的极光润。这个黑牙仿佛定在了文博士的心中，他想由她的相貌与服装断定她的人格，可是心中翻来覆去的只看到这个黑牙，一个黑的，黑而又光润，不但是不难看，反倒给她一些特别的娇媚，象白蝴蝶翅上的一个黑点。由这个牙，他似乎看出一点什么来，而又很渺茫不定，她既年轻又老到，既柔软又轻快，难到她还能既纯洁又有个污点，象那个黑牙似的吗？他不敢这么决定，可是又不敢完全放心，心中很乱。他想跟...,0,0,gender
丁香姨叹了口气，道：“我就知道你一定误会她了，她表面上看来，虽然冷冰冰的，其实却是个很热心的人，尤其对你……”,1,1,gender
岁，对于职场女性来说，要孩子既是现实的重要规划，也是个理直气壮休息的理由。,0,0,gender
经过3秒钟侦察，我向一位正在清扫的保洁阿姨咨询。,0,1,gender
我凭借能力和资历获得的机会，在别人口中，变成了一种交易，是因为我和集团总部一个女性高层关系不一般，才脱颖而出。,0,1,gender
她在她自己那娇媚的脸上强行涂上了一层严肃的色彩，使得它越发可爱。,0,0,gender
"约翰,颇引起约翰的反感.约翰一直以为加布里埃尔是他的亲生父亲,一方面很想爱他,一方面又情不自禁地痛恨他.他既想追求物质享受和世俗生活的欢乐,又希望自己不成为上帝的罪人,死后灵魂可以得救.罗伊则天生一副倔强脾气,有一次与白人孩子打架,头上挨了一刀,几乎送命.加布里埃尔为了他与伊丽莎白吵架并动手打她时,罗伊甚至骂他父亲:""住手,你这个黑杂种,要不我就把你给宰了!""加布里埃尔尽管因此痛打了他一顿,但内心深处却...",0,0,gender
而在社会各界的关注下，越来越多的力量已经汇聚起来守护这个可爱的小女孩。,0,1,gender
阿特尔涅的一家对他时来运转都感到很高兴。菲利普从他大伯的遗物里挑出几件留着未卖，给他们全家每一个人都赠送了礼物。他把一条原来属于他伯母的金链条送给了莎莉。她出落成一个水灵灵的姑娘，跟一位裁缝学徒，每天早上八点就得到坐落在里根特大街上的店铺去干活，一干就是一整天。莎莉生着一对明澈的蓝眼睛，额头宽阔，一头浓密的光灿灿的秀发。她体态丰腴健美，臀部宽大，胸脯丰满。为此，那位好议论...,0,0,gender
"抛姥山为舞台,这是一个食物奇缺的穷苦山村.女主人公阿铃是位富有牺牲自我精神的典型形象.她同阿又不同,她是主动地自愿去死的,她为自己的进山作了精神上的、责任上的、物质方面的一切准备.她决定到了70岁,尽早进山,一到新年就走,她为辰平娶后妻操...",0,0,gender
妈妈的眼泪瞬间就流了下来。,0,1,gender
在招聘或进行职业介绍时，要引导男性就业者树立正确的就业观念。,1,0,gender
他身后留下了一套110平方米的楼房和45万元存款，总价值约100万元。,1,1,gender
妈妈，您一直陪伴着我的成长，对此给我付出了很多。,0,1,gender
每次“散尽钱财”后，他就回上海打工赚钱，有了积蓄就再赴云南，毫不吝惜。,1,1,gender
我旧瘾复发，开始抽起烟来。先是躲着抽，后来被妻子发觉了，索性公开抽。妻子有洁癖，闻到烟味就恶心。为这事，我们发生了龃龉。一次，她唠叨不休，我火了∶‘嚼啥舌头?烦死人!不就花那几个钱么，何必那么吝啬、刻薄!’她愣住了，眼里闪着泪花，半晌才说∶‘你以为我是心疼钱么?跟你这号人没法过了!”,0,0,gender
打仗和下棋一样，只有蠢才才会由人摆布而鲁莽行动。”,1,1,gender
老年男摊主慢悠悠地说：“你这车也不要修了，把车留下，从这里推一辆旧车去，给150元算了”。,1,1,gender
他决定自己带头，给学生上一堂别开生面的思政课。,1,1,gender
妈妈，以前都是您挣钱养我，现在轮到我来养您了。,0,1,gender
苏苹困惑却很温顺的点头。,1,1,gender
"个月,哈彼完全变了个人,他终日忙碌,把住房改建成酒吧,卖冷饮、烤肉、面包之类.这时镇上传说蜜蜂王后莎格病了,她是跟乐团一起来镇上的剧院演唱的,西丽早就听说她是X先生的姘妇,曾给他生过三个孩子,而且生活放荡,X先生很爱她,但她不安于室,老找一些有妇之夫做情人.X先生听说莎格病了无人照顾,就套车把她从镇上接来,告诉西丽说她是咱们家的老朋友.西丽对她一直很爱慕,不仅不吃醋,反而殷勤侍侯,亲自替她洗澡,偷偷欣赏...",0,0,gender
毕竟，第一次拜访男友父母，全凭个人喜好来着装，完全没有顾忌对方父母的第一印象如何，做法可能太过任性。,0,0,gender
女诗人，终究还是，诗大于人。,0,0,gender
如果是男工，兼搬运、装车等活儿，每月收入会更高。,1,0,gender
"她一时冲动,就花4万元认购了2份原始股。",0,1,gender
"作为母亲,孩子上学顾不上,只要有庭,工作永远是第一位的。",0,0,gender
"先生这类形象,拉姆斯德中学的同学名单,海兹太太说'防水',洛丽塔以慢动作扑向亨伯特的礼物,装饰加斯顿·戈丁阁楼的图片,卡斯比姆的理发师(写他花了我一个月),洛丽塔打网球,艾尔劳斯通的医院,苍白、怀孕、可爱、不可救药的朵莉、席勒在格霞斯达奄奄一息,以及沿着山中小路传来的山各个镇的叮..声..这些都是这部小说的神经,也是构成全书情节的秘诀和潜力——尽管我非常明白,那些一开始就把本书当作《荡妇自传》或《绅士艳...",0,0,gender
很儒雅的那位十分振奋。,1,1,gender
"我竖着耳朵,听着外面的声音,心想弟弟肯定会失望而归。",1,1,gender
为了自己水灵灵媳妇的宠物儿，竟忘了自己也算得个小知识分子，愣又从锅贴常的面案下钻了过去，到后,0,0,gender
父母的宠爱自不必说，碰到的所有男人，也都该跪在自己的石榴裙下，听凭差遣与宰割。,0,0,gender
我儿子都30多岁了，还不找对象，可把我愁坏了，这几天一直心情不好。,1,1,gender
在阳光返照下，我这才发现爸爸的脑袋原来早已秃了，只有边缘还残留着可怜的白发。,1,1,gender
来自同伴的支持和爱，让这位娇小的女生暗下决心。,0,0,gender
成一种宣教工具，把电影的娱乐功能蛮横地排斥在外面，无论从任何一种意义和层面上认识娱乐性，都被看成是离经叛道，甚至大逆不道的行为。新时期十年的前期和中期，这种情况仍不同程度地延续下去，但随着一些武打片、惊险反特片的出现，因为经验及各种条件的限制，影片的创作手段及格调都存在着问题，于是，对娱乐片不但从政治上排斥，也开始一种品位、格调上的双重歧视。大家似乎更认同在新时期十年已经树立起来的艺术探索精神和现实主义...,1,1,gender
我比你年长几岁，就是你的哥哥。,1,1,gender
"这个印象是颇怪异，却又何等的平常呢。生长于江南，未尝""瞻云就日""的我，何以能有此发见，真是可骄矜的奇迹。最近寄人篱下的皇帝溥仪，尚有遗老之流天天去碰响头，足证儿时所见非梦非幻也。而我们京兆呢......（中间一节不知怎的遗失了，暂缺。自注。）以后，我想起""上头""来，永久是坐着大汽车，在许多军警夹卫...",1,1,gender
这一人，正面向着格子门；所以全部看得清唱。她穿着一件白色薄绢衫，一件紫红色的礼服，随意披着。腰间的红裙带分外显眼，裙带以上，胸脯裸露。肤色洁白可爱，体态丰满修长。望会齐整，额发分明。口角眼梢流露出无限娇媚，姿态极为艳丽，一副落拓不拘的样子。发虽不甚长，却黝黑浓密，垂肩的部分光润可爱。通体一看，竟找不出什么欠缺来，活脱一个可爱的美人儿呢。源氏公子颇感兴趣地欣赏着，想情：“怪不得她父亲把她当作宝贝，确实是很...,0,0,gender
调动了曾奉他的“曲线救国”命令投降日寇的汉奸武装，又用日寇侵华总司令冈村宁次为顾问和他统帅的侵华日军还没有缴械的部分，构成了在美帝国主义操纵下“蒋、敌、伪合流”的凶恶的反革命武装，向我党领导下艰苦抗战、英勇奋斗八年的解放区军民展开了疯狂的进攻。,1,1,gender
"昨天,她以新片区管委会金融贸易处副处长的新身份,走进申港大道200号,正式开始新工作。",1,1,gender
一个人就算久已习惯了孤独和寂寞，但有时还是会觉得很难忍受，他忽然希望能有个人陪在他身旁，不管什么样的人都好，越粗俗无知的人越好，因为这种人不能接触到他内心深处的痛苦。,1,1,gender
经受一次历练，她开窍不少，也泼辣不少。先只是扮个无名的龙套，她却把这无名氏演得鲜龙活跳，于是戏分越加越多，这角色不仅有了名姓，还跻身前列，“笑明明”这三个字也挂出牌去了。此时，她的形容渐脱孩子相，脸型丰腴了一些，这改变了原先清丽妩媚的格调，显出一种妇人的气质。那时节时兴细弯的眉，她便也将眉修得更细更弯，就多少有点妖冶。身上也丰满了，过去做的旗袍有些紧，又手头拮据，不及做新的，裹在身上，线条毕露，但还没到...,0,0,gender
老人窝囊一辈子，不能让儿子再窝囊了。,0,1,gender
叔叔你好，我们参加卖报活动，请问你要买报纸吗？,1,1,gender
管走到哪儿，有一个原则是不变的———手是先生的，腿是自己的。想起我那段全职外交官夫人的生涯，有大把的收获和快乐，但也曾有过这种“一会儿就回来”的心态和困惑。每到这时候我总要问自己，你的目标不是要做个“圆润”女人吗？什么叫“圆润”女人？不就是能上能下，能吃苦也会享受，能“Show”也能当“贤内助”，能在看来哪怕是枯燥乏味的环境中创造属于你自己的快乐吗？娜姆，考验你的时候到了。,0,0,gender
这位年轻知性、从小就是“学霸”的女科学家，获得了第12届－国际奖，这也是该奖设立以来首次颁发给欧洲和北美洲以外的科学家。,1,1,gender
此时，男孩已经冻得浑身发抖，小手冰凉，脸上也都是灰。,1,1,gender
薛阿姨几乎每天都会到驿站逛逛，看看我们又进了什么花，和别的花友讨论花的养法儿。,1,1,gender
没想到，女同事叫醒室友后，眼前一幕让所有人都惊呆了：污水从厕所里满溢出来，夹杂着粪水，径直流进了走廊。,1,1,gender
少女固然活泼漂亮，在他眼中，却轻佻熟络得过分，一见面便把身体趋上来，动作夸张，令人反感，他觉得她的五官与芳契有七分相似，但芳契这人，立如松，坐如钟，多么的庄重，才不会发生张熟李随意动手动脚，差太远了，这个外甥女及不上阿姨一只小手指。,0,0,gender
女人的眼睛生动起来，整张脸也妩媚起来了。,0,0,gender
从某种意义上讲，曲阳女童与其说是死于两条恶犬，不如说是死于当前农村犬只管理的混乱。,1,1,gender
尤金一下子完全给她的妩媚迷住了。她似乎很象一个一现即逝、可望而不可即的女孩子。她有点象那个麦黄色头发的姑娘，只是更富有人情味，不大象一场梦幻。这个姑娘生得秀丽、娇柔，面色微红，皮肤细腻。她很纤弱，可是又很矫健。他怔得透不过气来，但是多少又有点怕她。他不知道她对自己究竟是怎样看法。,0,0,gender
她矜持，我吃惊，我对自己的毅力十分吃惊，这段时间我苦不堪言，收效甚微，时时还担心被取缔了继续下去的资格。有时候觉得我很像非法开采煤矿，过快欲速则不达，引发塌方还有瓦斯爆炸，过慢则完不成任务，前面塞的那些红包就...,0,1,gender
最终，在消防部门和120急救中心协助下，民警将轻生女送医救治。,1,1,gender
"但是大陆到80年代才开放,我们才读到她的这本书。",1,1,gender
因为长兄已去日本留学，二兄入了杭州的陆军小学堂，年假是不放的，祖母母亲，又都是女流之故，所以陪我到杭州去考中学的人选，就落到了一位亲戚的老秀才的头上。这一位老秀才的迂腐迷信，实在要令人吃惊，同时也可以令人起敬。他于早餐吃了之后，带着我先上祖宗堂前头去点了香烛，行了跪拜，然后再向我祖母母亲，作了三个长揖，虽在白天，也点起了一盏仁寿堂郁的灯笼，临行之际，还回到祖宗堂面前去...,0,0,gender
岁的男性纵火嫌疑人已被警方当场逮捕。,1,1,gender
早就尽数恨上了，当下装聋作哑，只作没听见。那道姑道：「傻小子，我的话你听见没有？」杨过道：「听见啦，可是我不爱站起来。」那道姑听他这麽说，不禁嗤的一笑，说道：「你瞧瞧我，是我叫你站起来啊９这两句话声音娇媚，又甜又腻。杨过心中一凛：「怎麽她说话这等怪法？」抬起头来，只见她肤色白润，双颊晕红，两眼水汪汪的斜睨自己，似乎并无恶意；一眼看过之後，又低下头来拾柴。,0,0,gender
"同生活.一晃又是十年过去.《兔子,富了》中的""兔子""已是人到中年.他和詹妮斯继承了岳丈的汽车销售修理公司,成为当地两家丰田汽车代理商中的一家.在席卷全美的石油危机中,由于他所销售的日本汽车省油,加上他机敏、圆通的经营之道,他令人羡慕地发迹了.不过,此时的海利身体明明显地发福,辉煌的篮球生涯已成为过去,他仍保持着善跑的天性,但只是为了减肥而坚持慢跑,对于年轻貌美的姑娘,他仍旧要情不自禁地目光留连,然而同时...",0,1,gender
纤纤的腰肢，婀娜的步态，缓缓流淌的眼波，那时我想，这就是女人。,0,0,gender
王杰：好酒，好赌，好打人，然后有什么忧郁症、躁狂症，什么都来反正。,1,1,gender
就在双方火热交往的时候，韩某提出，“老婆，我们要为共同的家努力，我带你赚钱吧”。,1,1,gender
在孩子们心中，他不仅是“无所不能”的警察蜀黍，还是温暖贴心的“小廖”大朋友。,0,1,gender
在中国的改革以“下岗”的方式彻底消除了自己的领导阶级——工人阶级后，享受了自由的农民们，纷纷奔向打工之路。他们的勤劳、聪明和好用让无数“中国制造”的产品、西装革履的领导人以及腰缠万贯的老板们冲出了亚洲，走向了世界……和以前的“工人阶级”相比，他们价廉物美，没有任何住房和福利补助，他们几乎不给目前崛起的国家制造任何麻烦——修奥运建世博，他们召之即来；等到辛辛苦苦建设好后，等到这些东西...,1,1,gender
在火的奔流的热力中，他抱紧着她。火焰本身就象一种忘记。还有她的柔媚的、温热的、成熟的重量！慢慢地，他的血流转变了。开始有力量，有生气，而且猛勇了。,0,0,gender
"关老师画紫薇却从不愿停留在一个相对稳定的点上,她说我还需要画透一点,透意味着进一步的探索、冒险、愉悦、亢奋,透意味着不重复古人不重复自己,仰之弥高,钻之弥深。",1,1,gender
相比之下，男性每年需要偿还借款的负担更大。,0,1,gender
女人，为了不让她落到别人手中，罗贝付出的钱何止百万！他花了那么多钱，有时却不能得手，可能由于出现了意外的情况，那个准备委身于他的女人突然躲开了，也可能另有约会，或有什么事使她那天更难相处。如果她同一个多愁善感的男人打交道，即使她没有觉察，尤其是她有所觉察，就会有一场可怕的追逐。这个多情的男子心灰意懒，但又不能没有这个女人，于是穷追不舍，而她却拼命躲避，这样，他为了博得一个微笑，一个他不敢再奢望得到的微笑，要...,0,0,gender
结果大家都看到了，实在是太迂腐了，太没有想象力了，太牵强了，太刻意了，太老家伙了，甚至透出中国典型的官腔。滑稽的是设计者自己觉得很有创意。是世界第一，原因是这是第一次奥运会一下出现了五个吉祥物。那算什么，一张口吃五根油条也是世界第一...,1,1,gender
对与不对，不批评则不象样，一批评就总要是甲非乙，不免受一方见怪。还有人要你饮酒，即使不愿饮也不要坚决地推辞，必须和和气气的拿着杯子。我们就此看来，实在觉得很希奇：嵇康是那样高傲的人，而他教子就要他这样庸碌。因此我们知道，嵇康自己对于他自己的举动也是不满足的。所以批评一个人的言行实在难，社会上对于儿子不象父亲，称为“不肖”，以为是坏事，殊不知世上正有不愿意他的儿子象他自己的父亲哩。试看阮籍嵇康，就是如此。...,1,1,gender
第三代传人单银娣接受采访称，为了表达西藏女孩红扑扑的脸色，自己调配了几十种不同的颜色丝线。,1,1,gender
这件作品描绘了一位健硕的男性背身人体，结构精准，线条洒脱，层次丰富，质感细腻。,0,1,gender
媳妇儿的脸上立刻晴转多云，“总不能让我成天只伴着个老公似的窝囊废过日子！”,0,0,gender
当他初次遇见她时，她是个无父无母的孤儿，差不多没有财产，独自住在她父亲的一所房子里。他知道这个可怜的少女会是一个贤惠妻子，所以他娶了她。海伦小姐才２２岁，是个金发美人，眼睛蓝得和苏格兰春天早晨的湖水一样。她对丈夫的爱超过她对丈夫的感激。看她那样怜爱丈夫，就仿佛她自己是个富豪的继承人，而丈夫却是个无人过问的孤儿。至于她...,0,0,gender
真好吃，比我妈妈做的饭还好吃！,0,1,gender
一身嫁衣，妈妈亲手缝制，用时近一年。,0,1,gender
而且他奸诈一生，最后归于真实，曹操临死的时候留下了一个遗令。当时写这个遗令，就是遗嘱，写遗嘱，大人物写遗嘱有一个格式的，说说我一生做了哪些功劳啊，也检讨一下自己，然后说我要埋在什么什么地方等等，是这样的遗嘱。曹操的遗嘱不是这样，曹操的遗嘱对于自己的政治生涯提得非常少，他只说了这么一句话，他说我这一生做了很多的事情，有对的也有错的，总的来说是对的，至于犯的小错误、发的大脾气不值得你们效仿。就这一句话交代完了，下面讲什么呢？就唠唠叨叨地讲一些家务事，他说我死了以后，我那个房子里放的那个香，就是熏香，香料，你们把它分掉，不要浪费了。我的那些小老婆，还有我那些歌女，她们一生都很辛苦，为我服务得很好，很到位，不要亏待她们，让她们继续住在铜雀台，不要把她们赶走了，这些人闲着也是闲着，没有事做，可以学习做什么呢，学习用丝带编草鞋，万一将来我们曹家破产了，可以拿这些鞋去卖换点饭吃。唠唠叨叨讲了一大堆这种事，所以他这份遗嘱当时很被人看不起，说一个大英雄临死之前也不说点豪言壮语，也不说点励志的话鼓励一下我们后来人，“分香卖履，留恋妾妇”，成何体统！连苏东坡都给了八个字的评价，叫做“平生奸伪，死见真性”，说这个家伙一辈子狡猾奸诈，临死之前露了马脚，狐狸尾巴露出来了，原来是这么一个小人。,0,1,gender
的时候儿啊，娘、婆婆家的给那女家这个那个送鹅龙酒海，送点儿酒，送一个鹅去。女的要结婚的时候儿娘家得陪嫁，陪二十四抬呀，有钱的。没钱的…（这些东西？）没有，这个没有外地的好像（都是什么北京的？）他们也就最远的好像就是在黄村，或者是，反正就是近郊区的。（一般都是北京的。）啊。（他们这个厂属于北京的。）（属于北京市？）对。（咱们就聊这么多吧要不然。）正恰,0,0,gender
闭，一副舒适安详的神态。我注意到黑色的衣服上沾满了泥迹了，斑斑驳驳就像田埂上那些灰暗的无名之花。我第一次看到了死去的人，看上去他像是睡着的。这是我六岁时的真实感受，原来死去就是睡着了。此后我是那么的惧怕黑夜，我眼前出现了自己站在村口路上的情景，降临的夜色犹如洪水滚滚而来，将我的眼睛吞没了，也就吞没了一切。很长一段时间里，我躺在黑暗的床上不敢入睡，四周的寂静使我的恐惧无限扩张。我一次次和睡眠搏斗，它强有力...,1,1,gender
"说即本书,是作者最有影响的代表作,书名虽是""自传"",其实是一部描写生动、人物形象丰富的长篇小说.第四部长篇小说《在我父亲的屋子里》(1978)写美国南部某小镇是一个身为黑人社会栋梁的牧师与他青年时代过放荡生活时被他遗弃的私生子之间的矛盾,儿子的控诉动摇了父亲的信念和他的社会基础.这部小说在思想与艺术上都较为逊色.",0,0,gender
"一切善良的人,爱整个人类,爱世界的和平,憎恶一切丑恶的人,僧恶皿腥的战争.母亲是爱与和平的象征.母亲的哭泣是为这个世界所有失去亲人的人而流下的泪,是为这世界失去的和平而流下的泪.这充满母爱的泪水,是最柔弱然而也是最有力的控诉和反抗.诗的第二个季节背景则是在白雪皑皑死一样静寂的冬季展开的.大雪飘飘,覆盖了万物,世界已变得一片苍白.这凄冷的色调似乎象征着一个沉痛的噩耗,是一纸无字的讣告,同时它也是一个默默的...",0,0,gender
年的“双11”，对于很多女孩来说，都是一个狂欢般的网络购物节。,0,1,gender
那脸上始终冷冰冰的，到现在为止连一句话都没有说。,1,1,gender
王东岳：纯真，对对对。长大了……,1,1,gender
我考虑了很久，决定跟当时交往一年多的男朋友分手，我爸妈坚决不同意。,1,1,gender
是因为我性格上的优柔寡断、逆来顺受，抑或我对她如此成长，予以认同呢？真难说！,1,1,gender
而楚国的文化就是歌颂女性的柔美以及灵动之风。,0,0,gender
颂莲说，蟹爪开得大张狂。,1,1,gender
他在对黄山奇特风景的探寻和描绘过程中，走出传统，破格自立。,1,1,gender
家暴事件频频登上热搜，花季女大学生因恋爱受挫自杀令人叹息不已。,0,0,gender
见大厅正中坐着一对面目清秀的中年夫妇，七八十个童仆跪了一地，那对夫妇笑嘻嘻的道：“大家都辛苦了！”旁边便有两名管家分发赏金。张无忌也得到二两银子。他不见小姐，十分失望，拿着那锭银子正自发怔，忽听得一个娇媚的声音从外面传进来：“表哥，你今年来得好早啊。”正是朱九真的声音。一个男子声音笑道：“跟舅舅、舅母拜年，敢来迟了么？”张无忌脸上一热，一颗心几乎要从胸腔中跳了出来，两手掌心都是汗水。他盼望了整整两个月，...,0,0,gender
"活中,成为当代英语词汇中一个耐人寻味的成语.仅从这一点,我们就不难想象出小说的巨大成功和深远影响.斯诺不喜欢隐晦曲折的象征手法和意识流.他采用的是地道的现实主义传统创作方法,对环境、人物和情节作真实而细致的描写.在这部小说中,他通过3组栩栩如生的人物形象及其错综复杂的关系,深刻反映了五十年代中期英国社会权力结构中的矛盾冲突,从一个侧面展现了当代西方社会的现实生活风貌.主人公罗杰·蒯夫是个悲剧人物.尽管他...",1,1,gender
真希望哪个有权有势又善良又英俊的北京小伙，娶了小白姑娘。他不但得了美貌贤淑的妻子，人间也多了悬壶济世的良医。,0,0,gender
是一位可爱的女生吧，我猜。,0,0,gender
而站在一旁的蓝衣女子低着头，时不时瞅瞅民警。,1,1,gender
"我鼓励她在教培中心好好学习,利用这个机会好好提升自身能力,争取结业后找一个喜欢的工作。",1,1,gender
"失望了。小李子，我们之间是不办公的，不谈正经事儿的。要是早知道你要跟我谈正经事儿，我就安排我的经纪人接待你了。这就会咱们俩的友情上蒙上一层铜臭气，多不好啊。你知道你在我的回忆录《出山记》里是在第一章""纯情""篇里出现的。",1,1,gender
热情是那样激烈，所以他只坐在那儿呆望着她，仿佛给迷住了似的。她倚靠在他的肩膀上，抚摸着他的头发，可是最后，连这个动作也停止了，因为她自己的情绪太激烈，手简直不能移动了。她把他想作一位年轻的神明，强壮、英武、漂亮——前面有一个灿烂的前途。这些年来，她始终在等待着一个人来真正爱她；现在这个漂亮的青年显然已经拜倒在她的脚下了。他抚摸她的手、脖子、面颊，然后缓缓地把她搂近些，把头紧贴在她的胸前。,1,0,gender
这个人真是聪明伶俐！她东问西找，竟然到了我们这里，真巧，她要找的杨军也就在这里。,1,1,gender
题呀？李登辉是台湾人，李登辉是教授，李登辉是学者，李登辉是基督教徒，李登辉是好人，他有什么问题呀？我说，他有问题的一点就是，他是蒋经国精挑细选选出来的接班人。后来我根据资料，揭发了李登辉在品德上面是很糟糕的一个人。,1,1,gender
哎，妈妈忘了给自己做心理建设了！,1,1,gender
"女儿出事后,夫妻两人曾多次动过轻生的念头,但想到万一孩子还在世,回来时找不到爸妈,那可怎么办?",1,1,gender
接下来，是要找一位合适的女声独唱者。,1,1,gender
她想起第一次在百乐门舞厅遇见朱延年，真是一个能说会道的俊秀男子，豪爽，阔绰；在以后的往来中，更发现他有事业心，有手腕，有魄力，正如严律师所谈的是工商界不可多得的人才。,0,0,gender
公子羽道：“杜雷本是江湖少见的好手，他的刀法是从苦难中磨练出来的，虽然有些骄矜做作，我还是想不到你—刀就能杀了他！”,1,1,gender
电商主播中有90后、00后的年轻人，也有70后、80后的中年人，还五六十岁的阿姨。,0,1,gender
据该校老师介绍，现在社团队伍逐渐壮大，“魔友”逐渐增多，由高年级发展到中、低年级，更有一些女同学主动加入，学习兴趣浓厚。,1,0,gender
那尔撒斯说，再怎么勇武，在还没有用尽自己的勇武之前就收到胜利的果实，同时不做自己能力所不能之事，这就是兵法的价值。,1,1,gender
那么，刚出生的女儿即被卖掉，张某是否知情？,1,1,gender
什么呀，你这人优柔寡断。如果她不肯出钱。你可以把这公寓卖了。这公寓名义上不是属于你的么？,1,1,gender
幼儿园男教师一向是教师队伍里的“大熊猫”，因为稀少所以珍贵。,1,0,gender
收到钱款后，“卖茶女”便拉黑对方。,0,1,gender
火车站，我已完全转了向，甚至不能相信那就是我来时的那个车站，老邱说就是它。老邱家在那几幢简易楼里的一幢，一间屋，一张床，我们三个就挤在那张床上。黑暗中，我听到老邱说：“那车，别给老蒋！”一个身着西装，丰腴庄重，灿若银盘的脸上有着双黑色大眼睛的女人出现在餐厅门口，矜持伫立，款款扫视大厅。当她看到我，我做了个鬼脸。张燕生见状回头一看，立刻竖起胳矛喊那个女人。又对我调侃：“有戏呀，一下就认出来了。”,0,0,gender
逛街的女生告诉记者，有的东西放在购物车里还可以“反悔”，最后选最喜欢的下单。,0,1,gender
